pmu19 1441410944480 -59912
pmu5 1441410944480 -59863
pmu19 1441410944515 -59877
pmu5 1441410944515 -59828
pmu19 1441410944615 -59777
pmu4 1441410944615 -59886
pmu5 1441410944615 -59728
pmu11 1441410944716 -59895
pmu19 1441410944716 -59676
pmu4 1441410944716 -59785
pmu5 1441410944716 -59627
pmu7 1441410944716 -59873
pmu11 1441410944815 -59796
pmu19 1441410944815 -59577
pmu4 1441410944815 -59686
pmu5 1441410944815 -59528
pmu7 1441410944815 -59774
pmu11 1441410944916 -59695
pmu19 1441410944916 -59476
pmu4 1441410944916 -59585
pmu5 1441410944916 -59427
pmu7 1441410944916 -59673
pmu11 1441410945015 -59596
pmu19 1441410945015 -59377
pmu4 1441410945015 -59486
pmu5 1441410945015 -59328
pmu7 1441410945015 -59574
pmu10 1441410945115 -59951
pmu11 1441410945115 -59496
pmu19 1441410945115 -59277
pmu4 1441410945115 -59386
pmu5 1441410945115 -59228
pmu7 1441410945115 -59474
pmu10 1441410945222 -59844
pmu11 1441410945222 -59389
pmu14 1441410945222 -59884
pmu19 1441410945222 -59170
pmu4 1441410945222 -59279
pmu5 1441410945222 -59121
pmu7 1441410945222 -59367
pmu10 1441410945321 -59745
pmu11 1441410945321 -59290
pmu14 1441410945321 -59785
pmu19 1441410945321 -59071
pmu4 1441410945321 -59180
pmu5 1441410945321 -59022
pmu6 1441410945321 -59890
pmu7 1441410945321 -59268
pmu10 1441410945417 -59649
pmu11 1441410945417 -59194
pmu14 1441410945417 -59689
pmu19 1441410945417 -58975
pmu4 1441410945417 -59084
pmu5 1441410945417 -58926
pmu6 1441410945417 -59794
pmu7 1441410945417 -59172
pmu10 1441410945515 -59551
pmu11 1441410945515 -59096
pmu14 1441410945515 -59591
pmu19 1441410945515 -58877
pmu4 1441410945515 -58986
pmu5 1441410945515 -58828
pmu6 1441410945515 -59696
pmu7 1441410945515 -59074
pmu10 1441410945615 -59451
pmu11 1441410945615 -58996
pmu14 1441410945615 -59491
pmu19 1441410945615 -58777
pmu4 1441410945615 -58886
