pmu20 1441394726488 -38890
pmu20 1441394726588 -38790
pmu20 1441394726689 -38689
pmu20 1441394726788 -38590
pmu28 1441394726788 -58901
pmu20 1441394726888 -38490
pmu28 1441394726888 -58801
pmu20 1441394726989 -38389
pmu28 1441394726989 -58700
pmu20 1441394727090 -38288
pmu28 1441394727090 -58599
pmu30 1441394727090 -49893
pmu20 1441394727188 -38190
pmu28 1441394727188 -58501
pmu30 1441394727188 -49795
pmu20 1441394727289 -38089
pmu28 1441394727289 -58400
pmu30 1441394727289 -49694
pmu20 1441394727389 -37989
pmu28 1441394727389 -58300
pmu30 1441394727389 -49594
pmu15 1441394727488 -30900
pmu20 1441394727488 -37890
pmu28 1441394727488 -58201
pmu30 1441394727488 -49495
pmu6 1441394727488 -38937
pmu14 1441394727589 -15889
pmu15 1441394727589 -30799
pmu20 1441394727589 -37789
pmu27 1441394727589 -27858
pmu28 1441394727589 -58100
pmu30 1441394727589 -49394
pmu5 1441394727589 -28849
pmu6 1441394727589 -38836
pmu14 1441394727688 -15790
pmu15 1441394727688 -30700
pmu20 1441394727688 -37690
pmu27 1441394727688 -27759
pmu28 1441394727688 -58001
pmu30 1441394727688 -49295
pmu5 1441394727688 -28750
pmu6 1441394727688 -38737
pmu14 1441394727788 -15690
pmu15 1441394727788 -30600
pmu20 1441394727788 -37590
pmu27 1441394727788 -27659
pmu28 1441394727788 -57901
pmu30 1441394727788 -49195
pmu5 1441394727788 -28650
pmu6 1441394727788 -38637
pmu14 1441394727889 -15589
pmu15 1441394727889 -30499
pmu20 1441394727889 -37489
pmu27 1441394727889 -27558
pmu28 1441394727889 -57800
pmu30 1441394727889 -49094
pmu5 1441394727889 -28549
pmu6 1441394727889 -38536
pmu14 1441394727989 -15489
pmu15 1441394727989 -30399
pmu20 1441394727989 -37389
pmu27 1441394727989 -27458
pmu28 1441394727989 -57700
pmu30 1441394727989 -48994
pmu5 1441394727989 -28449
pmu6 1441394727989 -38436
pmu14 1441394728089 -15389
pmu15 1441394728089 -30299
pmu20 1441394728089 -37289
pmu27 1441394728089 -27358
pmu28 1441394728089 -57600
pmu30 1441394728089 -48894
pmu5 1441394728089 -28349
pmu6 1441394728089 -38336
pmu14 1441394728188 -15290
pmu15 1441394728188 -30200
pmu20 1441394728188 -37190
pmu27 1441394728188 -27259
pmu28 1441394728188 -57501
pmu30 1441394728188 -48795
pmu5 1441394728188 -28250
pmu6 1441394728188 -38237
pmu10 1441394728288 -49946
pmu14 1441394728288 -15190
pmu15 1441394728288 -30100
pmu20 1441394728288 -37090
pmu27 1441394728288 -27159
pmu28 1441394728288 -57401
pmu30 1441394728288 -48695
pmu5 1441394728288 -28150
pmu6 1441394728288 -38137
pmu10 1441394728389 -49845
pmu14 1441394728389 -15089
pmu15 1441394728389 -29999
pmu20 1441394728389 -36989
pmu27 1441394728389 -27058
pmu28 1441394728389 -57300
pmu30 1441394728389 -48594
pmu5 1441394728389 -28049
pmu6 1441394728389 -38036
pmu10 1441394728490 -49744
pmu14 1441394728490 -14988
pmu15 1441394728490 -29898
pmu20 1441394728490 -36888
pmu27 1441394728490 -26957
pmu28 1441394728490 -57199
pmu30 1441394728490 -48493
pmu5 1441394728490 -27948
pmu6 1441394728490 -37935
pmu10 1441394728588 -49646
pmu14 1441394728588 -14890
pmu15 1441394728588 -29800
pmu20 1441394728588 -36790
pmu27 1441394728588 -26859
pmu28 1441394728588 -57101
pmu30 1441394728588 -48395
pmu5 1441394728588 -27850
pmu6 1441394728588 -37837
pmu10 1441394728689 -49545
pmu14 1441394728689 -14789
pmu15 1441394728689 -29699
pmu20 1441394728689 -36689
pmu27 1441394728689 -26758
pmu28 1441394728689 -57000
pmu30 1441394728689 -48294
pmu5 1441394728689 -27749
pmu6 1441394728689 -37736
pmu10 1441394728788 -49446
pmu14 1441394728788 -14690
pmu15 1441394728788 -29600
pmu20 1441394728788 -36590
pmu22 1441394728788 -50923
pmu27 1441394728788 -26659
pmu28 1441394728788 -56901
pmu30 1441394728788 -48195
pmu5 1441394728788 -27650
pmu6 1441394728788 -37637
pmu10 1441394728888 -49346
pmu14 1441394728888 -14590
pmu15 1441394728888 -29500
pmu20 1441394728888 -36490
pmu22 1441394728888 -50823
pmu27 1441394728888 -26559
pmu28 1441394728888 -56801
pmu29 1441394728888 -35887
pmu30 1441394728888 -48095
pmu5 1441394728888 -27550
pmu6 1441394728888 -37537
pmu10 1441394728989 -49245
pmu14 1441394728989 -14489
pmu15 1441394728989 -29399
pmu20 1441394728989 -36389
pmu22 1441394728989 -50722
pmu23 1441394728989 -36896
pmu27 1441394728989 -26458
pmu28 1441394728989 -56700
pmu29 1441394728989 -35786
pmu30 1441394728989 -47994
pmu5 1441394728989 -27449
pmu6 1441394728989 -37436
pmu10 1441394729088 -49146
pmu14 1441394729088 -14390
pmu15 1441394729088 -29300
pmu20 1441394729088 -36290
pmu22 1441394729088 -50623
pmu23 1441394729088 -36797
pmu27 1441394729088 -26359
pmu28 1441394729088 -56601
pmu29 1441394729088 -35687
pmu30 1441394729088 -47895
pmu5 1441394729088 -27350
pmu6 1441394729088 -37337
pmu10 1441394729188 -49046
pmu14 1441394729188 -14290
pmu15 1441394729188 -29200
pmu20 1441394729188 -36190
pmu22 1441394729188 -50523
pmu23 1441394729188 -36697
pmu27 1441394729188 -26259
pmu28 1441394729188 -56501
pmu29 1441394729188 -35587
pmu30 1441394729188 -47795
pmu5 1441394729188 -27250
pmu6 1441394729188 -37237
pmu10 1441394729289 -48945
pmu14 1441394729289 -14189
pmu15 1441394729289 -29099
pmu20 1441394729289 -36089
pmu22 1441394729289 -50422
pmu23 1441394729289 -36596
pmu27 1441394729289 -26158
pmu28 1441394729289 -56400
pmu29 1441394729289 -35486
pmu30 1441394729289 -47694
pmu5 1441394729289 -27149
pmu6 1441394729289 -37136
pmu10 1441394729388 -48846
pmu12 1441394729388 -41847
pmu14 1441394729388 -14090
pmu15 1441394729388 -29000
pmu20 1441394729388 -35990
pmu22 1441394729388 -50323
pmu23 1441394729388 -36497
pmu27 1441394729388 -26059
pmu28 1441394729388 -56301
pmu29 1441394729388 -35387
pmu30 1441394729388 -47595
pmu5 1441394729388 -27050
pmu6 1441394729388 -37037
pmu10 1441394729488 -48746
pmu12 1441394729488 -41747
pmu14 1441394729488 -13990
pmu15 1441394729488 -28900
pmu20 1441394729488 -35890
pmu22 1441394729488 -50223
pmu23 1441394729488 -36397
pmu27 1441394729488 -25959
pmu28 1441394729488 -56201
pmu29 1441394729488 -35287
pmu30 1441394729488 -47495
pmu5 1441394729488 -26950
pmu6 1441394729488 -36937
pmu10 1441394729589 -48645
pmu12 1441394729589 -41646
pmu14 1441394729589 -13889
pmu15 1441394729589 -28799
pmu20 1441394729589 -35789
pmu22 1441394729589 -50122
pmu23 1441394729589 -36296
pmu25 1441394729589 -48880
pmu27 1441394729589 -25858
pmu28 1441394729589 -56100
pmu29 1441394729589 -35186
pmu30 1441394729589 -47394
pmu5 1441394729589 -26849
pmu6 1441394729589 -36836
pmu10 1441394729688 -48546
pmu12 1441394729688 -41547
pmu14 1441394729688 -13790
pmu15 1441394729688 -28700
pmu20 1441394729688 -35690
pmu22 1441394729688 -50023
pmu23 1441394729688 -36197
pmu25 1441394729688 -48781
pmu27 1441394729688 -25759
pmu28 1441394729688 -56001
pmu29 1441394729688 -35087
pmu30 1441394729688 -47295
pmu5 1441394729688 -26750
pmu6 1441394729688 -36737
pmu9 1441394729688 -39888
pmu10 1441394729789 -48445
pmu12 1441394729789 -41446
pmu14 1441394729789 -13689
pmu15 1441394729789 -28599
pmu20 1441394729789 -35589
pmu22 1441394729789 -49922
pmu23 1441394729789 -36096
pmu25 1441394729789 -48680
pmu27 1441394729789 -25658
pmu28 1441394729789 -55900
pmu29 1441394729789 -34986
pmu30 1441394729789 -47194
pmu5 1441394729789 -26649
pmu6 1441394729789 -36636
pmu9 1441394729789 -39787
pmu10 1441394729888 -48346
pmu12 1441394729888 -41347
pmu14 1441394729888 -13590
pmu15 1441394729888 -28500
pmu20 1441394729888 -35490
pmu22 1441394729888 -49823
pmu23 1441394729888 -35997
pmu25 1441394729888 -48581
pmu27 1441394729888 -25559
pmu28 1441394729888 -55801
pmu29 1441394729888 -34887
pmu30 1441394729888 -47095
pmu5 1441394729888 -26550
pmu6 1441394729888 -36537
pmu9 1441394729888 -39688
pmu10 1441394729992 -48242
pmu12 1441394729992 -41243
pmu14 1441394729992 -13486
pmu15 1441394729992 -28396
pmu20 1441394729992 -35386
pmu22 1441394729992 -49719
pmu23 1441394729992 -35893
pmu25 1441394729992 -48477
pmu27 1441394729992 -25455
pmu28 1441394729992 -55697
pmu29 1441394729992 -34783
pmu30 1441394729992 -46991
pmu5 1441394729992 -26446
pmu6 1441394729992 -36433
pmu9 1441394729992 -39584
pmu10 1441394730088 -48146
pmu12 1441394730088 -41147
pmu14 1441394730088 -13390
pmu15 1441394730088 -28300
pmu20 1441394730088 -35290
pmu22 1441394730088 -49623
pmu23 1441394730088 -35797
pmu25 1441394730088 -48381
pmu27 1441394730088 -25359
pmu28 1441394730088 -55601
pmu29 1441394730088 -34687
pmu30 1441394730088 -46895
pmu5 1441394730088 -26350
pmu6 1441394730088 -36337
pmu9 1441394730088 -39488
pmu10 1441394730189 -48045
pmu12 1441394730189 -41046
pmu14 1441394730189 -13289
pmu15 1441394730189 -28199
pmu20 1441394730189 -35189
pmu22 1441394730189 -49522
pmu23 1441394730189 -35696
pmu25 1441394730189 -48280
pmu27 1441394730189 -25258
pmu28 1441394730189 -55500
pmu29 1441394730189 -34586
pmu3 1441394730189 -25886
pmu30 1441394730189 -46794
pmu5 1441394730189 -26249
pmu6 1441394730189 -36236
pmu9 1441394730189 -39387
pmu10 1441394730289 -47945
pmu12 1441394730289 -40946
pmu14 1441394730289 -13189
pmu15 1441394730289 -28099
pmu20 1441394730289 -35089
pmu22 1441394730289 -49422
pmu23 1441394730289 -35596
pmu25 1441394730289 -48180
pmu27 1441394730289 -25158
pmu28 1441394730289 -55400
pmu29 1441394730289 -34486
pmu3 1441394730289 -25786
pmu30 1441394730289 -46694
pmu5 1441394730289 -26149
pmu6 1441394730289 -36136
pmu9 1441394730289 -39287
pmu10 1441394730389 -47845
pmu12 1441394730389 -40846
pmu14 1441394730389 -13089
pmu15 1441394730389 -27999
pmu20 1441394730389 -34989
pmu22 1441394730389 -49322
pmu23 1441394730389 -35496
pmu25 1441394730389 -48080
pmu27 1441394730389 -25058
pmu28 1441394730389 -55300
pmu29 1441394730389 -34386
pmu3 1441394730389 -25686
pmu30 1441394730389 -46594
pmu5 1441394730389 -26049
pmu6 1441394730389 -36036
pmu9 1441394730389 -39187
pmu10 1441394730488 -47746
pmu12 1441394730488 -40747
pmu13 1441394730488 -12851
pmu14 1441394730488 -12990
pmu15 1441394730488 -27900
pmu20 1441394730488 -34890
pmu22 1441394730488 -49223
pmu23 1441394730488 -35397
pmu25 1441394730488 -47981
pmu27 1441394730488 -24959
pmu28 1441394730488 -55201
pmu29 1441394730488 -34287
pmu3 1441394730488 -25587
pmu30 1441394730488 -46495
pmu5 1441394730488 -25950
pmu6 1441394730488 -35937
pmu9 1441394730488 -39088
pmu10 1441394730588 -47646
pmu12 1441394730588 -40647
pmu13 1441394730588 -12751
pmu14 1441394730588 -12890
pmu15 1441394730588 -27800
pmu20 1441394730588 -34790
pmu22 1441394730588 -49123
pmu23 1441394730588 -35297
pmu25 1441394730588 -47881
pmu27 1441394730588 -24859
pmu28 1441394730588 -55101
pmu29 1441394730588 -34187
pmu3 1441394730588 -25487
pmu30 1441394730588 -46395
pmu5 1441394730588 -25850
pmu6 1441394730588 -35837
pmu9 1441394730588 -38988
pmu10 1441394730688 -47546
pmu12 1441394730688 -40547
pmu13 1441394730688 -12651
pmu14 1441394730688 -12790
pmu15 1441394730688 -27700
pmu20 1441394730688 -34690
pmu22 1441394730688 -49023
pmu23 1441394730688 -35197
