pmu15 1441410272146 89
pmu9 1441410272146 87
pmu15 1441410272185 128
pmu9 1441410272185 126
pmu15 1441410272257 200
pmu9 1441410272257 198
pmu15 1441410272358 301
pmu9 1441410272358 299
pmu15 1441410272457 400
pmu9 1441410272457 398
pmu15 1441410272558 6
pmu2 1441410272558 32
pmu9 1441410272558 4
pmu15 1441410272657 6
pmu2 1441410272657 131
pmu9 1441410272657 4
pmu15 1441410272758 8
pmu2 1441410272758 232
pmu9 1441410272758 6
pmu11 1441410272857 11
pmu15 1441410272857 8
pmu2 1441410272857 1
pmu4 1441410272857 16
pmu9 1441410272857 6
pmu11 1441410272957 111
pmu15 1441410272957 9
pmu16 1441410272957 78
pmu2 1441410272957 2
pmu4 1441410272957 116
pmu9 1441410272957 7
pmu11 1441410273057 211
pmu15 1441410273057 10
pmu16 1441410273057 178
pmu2 1441410273057 3
pmu4 1441410273057 216
pmu9 1441410273057 8
pmu11 1441410273158 312
pmu15 1441410273158 12
pmu16 1441410273158 279
pmu2 1441410273158 5
pmu4 1441410273158 317
pmu9 1441410273158 10
pmu11 1441410273258 412
pmu15 1441410273258 13
pmu16 1441410273258 379
pmu2 1441410273258 6
pmu4 1441410273258 21
pmu9 1441410273258 11
pmu11 1441410273358 17
pmu15 1441410273358 14
pmu16 1441410273358 17
pmu2 1441410273358 7
pmu4 1441410273358 22
pmu9 1441410273358 12
pmu10 1441410273460 11
pmu11 1441410273460 20
pmu15 1441410273460 17
pmu16 1441410273460 20
pmu2 1441410273460 10
pmu4 1441410273460 25
pmu9 1441410273460 15
pmu10 1441410273558 109
pmu11 1441410273558 19
pmu15 1441410273558 16
pmu16 1441410273558 19
pmu2 1441410273558 9
pmu4 1441410273558 24
pmu9 1441410273558 14
pmu10 1441410273657 208
pmu11 1441410273657 19
pmu15 1441410273657 16
pmu16 1441410273657 19
pmu19 1441410273657 56
pmu2 1441410273657 9
pmu4 1441410273657 24
pmu9 1441410273657 14
pmu10 1441410273757 11
pmu11 1441410273757 20
pmu15 1441410273757 17
pmu16 1441410273757 20
pmu19 1441410273757 156
pmu2 1441410273757 10
pmu4 1441410273757 25
pmu9 1441410273757 15
pmu10 1441410273857 12
pmu11 1441410273857 21
pmu15 1441410273857 18
pmu16 1441410273857 21
pmu19 1441410273857 25
pmu2 1441410273857 11
pmu3 1441410273857 8
pmu4 1441410273857 26
pmu8 1441410273857 21
pmu9 1441410273857 16
pmu10 1441410273957 13
pmu11 1441410273957 22
pmu15 1441410273957 19
pmu16 1441410273957 22
pmu19 1441410273957 26
pmu2 1441410273957 12
pmu3 1441410273957 108
pmu4 1441410273957 27
pmu8 1441410273957 121
pmu9 1441410273957 17
pmu10 1441410274057 14
pmu11 1441410274057 23
pmu13 1441410274057 16
pmu15 1441410274057 20
pmu16 1441410274057 23
pmu19 1441410274057 27
pmu2 1441410274057 13
pmu3 1441410274057 208
pmu4 1441410274057 28
pmu8 1441410274057 155
pmu9 1441410274057 18
pmu10 1441410274157 15
pmu11 1441410274157 24
pmu13 1441410274157 116
pmu15 1441410274157 21
pmu16 1441410274157 24
pmu17 1441410274157 10
pmu19 1441410274157 28
pmu2 1441410274157 14
pmu3 1441410274157 308
pmu4 1441410274157 29
pmu8 1441410274157 24
pmu9 1441410274157 19
pmu10 1441410274257 16
pmu11 1441410274257 25
pmu13 1441410274257 216
pmu15 1441410274257 22
pmu16 1441410274257 25
pmu17 1441410274257 110
pmu19 1441410274257 29
pmu2 1441410274257 15
pmu3 1441410274257 12
pmu4 1441410274257 30
pmu8 1441410274257 25
pmu9 1441410274257 20
pmu10 1441410274357 17
pmu11 1441410274357 26
pmu13 1441410274357 19
pmu14 1441410274357 25
pmu15 1441410274357 23
pmu16 1441410274357 26
pmu17 1441410274357 210
pmu19 1441410274357 30
pmu2 1441410274357 16
pmu3 1441410274357 13
pmu4 1441410274357 31
pmu8 1441410274357 26
pmu9 1441410274357 21
pmu10 1441410274458 19
pmu11 1441410274458 28
pmu13 1441410274458 21
pmu14 1441410274458 126
pmu15 1441410274458 25
pmu16 1441410274458 28
pmu17 1441410274458 311
pmu19 1441410274458 32
pmu2 1441410274458 18
pmu3 1441410274458 15
pmu4 1441410274458 33
pmu8 1441410274458 28
pmu9 1441410274458 23
pmu10 1441410274558 20
pmu11 1441410274558 29
pmu13 1441410274558 22
pmu14 1441410274558 226
pmu15 1441410274558 26
pmu16 1441410274558 29
pmu17 1441410274558 15
pmu19 1441410274558 0
pmu2 1441410274558 19
pmu3 1441410274558 16
pmu4 1441410274558 1
pmu8 1441410274558 29
pmu9 1441410274558 24
pmu10 1441410274658 21
pmu11 1441410274658 30
pmu13 1441410274658 23
pmu14 1441410274658 29
pmu15 1441410274658 27
pmu16 1441410274658 30
pmu17 1441410274658 16
